P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category
M-RAP-55-032,Marke,Salyan,Mid-Western,0.0,0.004,0.5940706955530217,0.735,0.7267683772538142,0.00819672131147541,0.00799,Lowest
F-MAH-73-011,Ganeshpur,Dadeldhura,Far-Western,0.0,0.004,0.789053591790194,0.589,0.7447988904299584,0.0,0.0,Lowest
E-SAG-11-034,Tingla,Solukhumbu,Eastern,0.001,0.004,0.08437856328392246,0.30600000000000005,0.11927877947295418,0.020491803278688527,0.019680000000000003,Lowest
C-NAR-31-028,Makwanpurgadhi,Makwanpur,Central,0.10900000000000001,0.013000000000000001,0.43557582668187006,0.36400000000000005,0.3744798890429959,0.17418032786885246,0.17474,High
E-MEC-02-012,Falaicha,Panchthar,Eastern,0.0,0.003,0.3340935005701254,0.524,0.4230235783633841,0.0,0.0,Lowest
M-BHE-59-005,Betan,Surkhet,Mid-Western,0.0,0.003,0.5233751425313569,0.269,0.36199722607489604,0.0,0.0,Lowest
C-NAR-33-082,Prastoka,Bara,Central,0.013000000000000001,0.010000000000000002,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.09016393442622951,0.08926,Medium-Low
C-JAN-18-007,BanauliDonauli,Mahottari,Central,0.009,0.005000000000000001,0.3603192702394527,0.862,0.6740638002773925,0.06147540983606557,0.06241,Medium-Low
C-BAG-23-043,Listikot,Sindhupalchok,Central,0.053000000000000005,0.003,0.6476624857468642,0.657,0.7059639389736476,0.10040983606557377,0.1011,Medium-Low
F-SET-68-040,Rilu,Bajhang,Far-Western,0.0,0.005000000000000001,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
E-SAG-15-017,Belhichapena,Saptari,Eastern,0.002,0.006,0.0,0.667,0.319001386962552,0.03278688524590164,0.03349,Low
E-KOS-05-021,Govindapur,Morang,Eastern,0.001,0.016,0.44811858608893956,0.877,0.7364771151178917,0.036885245901639344,0.03732,Low
C-BAG-27-050,Seuchatar,Kathmandu,Central,0.133,0.014000000000000002,0.8768529076396807,0.18200000000000002,0.5159500693481275,0.2028688524590164,0.20322,High
C-BAG-30-011,Dhussa,Dhading,Central,0.34900000000000003,0.007000000000000001,0.6442417331813,0.515,0.6061026352288488,0.23565573770491802,0.23684,High
E-SAG-13-059,R.Maheswori,Khotang,Eastern,0.0,0.002,0.43671607753705816,0.396,0.3966712898751734,0.01639344262295082,0.01616,Lowest
E-SAG-16-009,Bariyarpatti,Siraha,Eastern,0.004,0.005000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.04713114754098361,0.048170000000000004,Low
C-NAR-33-058,LaxmipurKotwali,Bara,Central,0.010000000000000002,0.006,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.06762295081967214,0.06828,Medium-Low
C-BAG-23-029,Helumbu,Sindhupalchok,Central,0.052000000000000005,0.003,0.6476624857468642,0.657,0.7059639389736476,0.09221311475409837,0.09271000000000001,Medium-Low
F-MAH-75-002,Boharigau,Darchula,Far-Western,0.0,0.004,0.9646522234891677,0.505,0.7933425797503467,0.0,0.0,Lowest
F-SET-69-023,Dhamali,Achham,Far-Western,0.0,0.004,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
E-SAG-16-096,SilorbaPachhawari,Siraha,Eastern,0.005000000000000001,0.005000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.04918032786885246,0.04907,Low
M-RAP-55-006,Chande,Salyan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.735,0.7267683772538142,0.00819672131147541,0.00861,Lowest
C-BAG-30-034,Naubise,Dhading,Central,0.23399999999999999,0.015,0.6442417331813,0.515,0.6061026352288488,0.26229508196721313,0.26219000000000003,High
W-LUM-46-018,Birbas,Gulmi,Western,0.0,0.005000000000000001,0.6351197263397947,0.333,0.47434119278779474,0.018442622950819672,0.0176,Lowest
M-BHE-57-006,Belahari,Banke,Mid-Western,0.0,0.005000000000000001,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.0,0.0,Lowest
C-BAG-29-012,Ramche,Rasuwa,Central,0.07700000000000001,0.002,0.4891676168757127,0.786,0.6990291262135923,0.10040983606557377,0.10094000000000002,Medium-Low
E-SAG-15-108,SiswaBelhi,Saptari,Eastern,0.003,0.006,0.0,0.667,0.319001386962552,0.04098360655737705,0.04003,Low
E-MEC-03-030,NayaBazar,Ilam,Eastern,0.0,0.005000000000000001,0.1459521094640821,0.319,0.1664355062413314,0.0,0.0,Lowest
C-JAN-17-085,Sapahi,Dhanusa,Central,0.015,0.009,0.41163055872291904,0.77,0.6407766990291262,0.09016393442622951,0.08993000000000001,Medium-Low
M-RAP-54-014,Hukam,Rukum,Mid-Western,0.0,0.002,0.6989737742303306,0.687,0.7586685159500692,0.010245901639344263,0.00952,Lowest
F-MAH-73-008,Bhageswor,Dadeldhura,Far-Western,0.0,0.004,0.789053591790194,0.589,0.7447988904299584,0.0,0.0,Lowest
E-SAG-16-055,Kalyanpurkalabanzar,Siraha,Eastern,0.011000000000000001,0.003,0.21550741163055875,0.797,0.5409153952843272,0.05532786885245902,0.05600000000000001,Low
M-RAP-52-022,Jumrikanda,Pyuthan,Mid-Western,0.0,0.004,0.5940706955530217,0.532,0.5866851595006933,0.010245901639344263,0.01103,Lowest
M-RAP-52-029,Lung,Pyuthan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.532,0.5866851595006933,0.012295081967213115,0.01261,Lowest
W-LUM-46-072,Simichaur,Gulmi,Western,0.0,0.005000000000000001,0.6351197263397947,0.333,0.47434119278779474,0.01639344262295082,0.015790000000000002,Lowest
W-DHA-44-044,Saligram,Parbat,Western,0.0,0.003,0.6362599771949828,0.248,0.41608876560332864,0.01639344262295082,0.01619,Lowest
W-GAN-36-035,Kharibot,Gorkha,Western,0.08900000000000001,0.003,0.6009122006841505,0.521,0.5839112343966713,0.10450819672131148,0.10394000000000002,Medium-Low
E-SAG-11-007,Chaurikharka,Solukhumbu,Eastern,0.001,0.004,0.08437856328392246,0.30600000000000005,0.11927877947295418,0.022540983606557378,0.021920000000000002,Lowest
C-JAN-19-047,Jingadawa,Sarlahi,Central,0.023000000000000003,0.004,0.346636259977195,0.835,0.6463245492371705,0.0819672131147541,0.08178,Medium-Low
F-MAH-73-014,Kailapalamandau,Dadeldhura,Far-Western,0.0,0.005000000000000001,0.789053591790194,0.589,0.7447988904299584,0.0,0.0,Lowest
C-BAG-24-090,UgrataraJanagal,Kavrepalanchok,Central,0.338,0.007000000000000001,0.6031927023945267,0.331,0.4521497919556171,0.21721311475409838,0.21644000000000002,High
W-GAN-36-054,Shreenathkot,Gorkha,Western,0.164,0.003,0.6009122006841505,0.521,0.5839112343966713,0.13934426229508198,0.13856,Medium-High
M-RAP-53-016,Harjang,Rolpa,Mid-Western,0.0,0.002,0.6921322690992018,0.674,0.7447988904299584,0.010245901639344263,0.01025,Lowest
E-MEC-03-040,Samalbung,Ilam,Eastern,0.0,0.005000000000000001,0.1459521094640821,0.319,0.1664355062413314,0.0,0.0,Lowest
E-MEC-03-016,Jamuna,Ilam,Eastern,0.0,0.003,0.1459521094640821,0.319,0.1664355062413314,0.0,0.0,Lowest
F-SET-69-021,Dhakari,Achham,Far-Western,0.0,0.004,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
C-BAG-30-004,Benighat,Dhading,Central,0.31200000000000006,0.010000000000000002,0.6442417331813,0.515,0.6061026352288488,0.2520491803278689,0.25214,High
E-SAG-12-042,Ratmata,Okhaldhunga,Eastern,0.001,0.002,0.5758266818700113,0.5830000000000001,0.610263522884882,0.020491803278688527,0.020890000000000002,Lowest
W-GAN-40-033,Pumdibhumdi,Kaski,Western,0.004,0.008,0.7149372862029648,0.0,0.2912621359223301,0.04713114754098361,0.0466,Low
W-DHA-44-015,BitalawaPipaltari,Parbat,Western,0.001,0.002,0.6362599771949828,0.248,0.41608876560332864,0.018442622950819672,0.01768,Lowest
W-DHA-43-024,Mudi,Myagdi,Western,0.0,0.003,0.03762827822120868,0.269,0.06657420249653256,0.010245901639344263,0.0105,Lowest
C-NAR-34-077,SugauliPartewa,Parsa,Central,0.012,0.006,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.06762295081967214,0.06862,Medium-Low
C-JAN-18-034,JaleshworN.P.,Mahottari,Central,0.010000000000000002,0.024,0.3603192702394527,0.862,0.6740638002773925,0.10860655737704919,0.10928,Medium-High
C-NAR-35-011,Dibyanagar,Chitawan,Central,0.052000000000000005,0.009,0.4800456100342075,0.253,0.32454923717059636,0.11475409836065575,0.11473,Medium-High
C-BAG-30-006,Budhathum,Dhading,Central,0.15100000000000002,0.004,0.6442417331813,0.515,0.6061026352288488,0.14344262295081966,0.14398,Medium-High
E-SAG-14-014,Jalpachilaune,Udayapur,Eastern,0.0,0.004,0.15849486887115166,0.404,0.23300970873786403,0.01639344262295082,0.01654,Lowest
M-KAR-66-025,Simikot,Humla,Mid-Western,0.0,0.004,0.43671607753705816,1.0,0.8155339805825242,0.006147540983606557,0.0061,Lowest
M-RAP-54-036,Rugha,Rukum,Mid-Western,0.0,0.004,0.6989737742303306,0.687,0.7586685159500692,0.00819672131147541,0.00899,Lowest
F-MAH-75-035,Sharmauli,Darchula,Far-Western,0.0,0.004,0.9646522234891677,0.505,0.7933425797503467,0.0,0.0,Lowest
C-JAN-17-086,Satosar,Dhanusa,Central,0.012,0.006,0.41163055872291904,0.77,0.6407766990291262,0.07172131147540983,0.07219,Medium-Low
W-GAN-37-013,Bhujung,Lamjung,Western,0.002,0.002,0.5484606613454961,0.32000000000000006,0.41192787794729535,0.02459016393442623,0.02381,Lowest
W-DHA-42-010,Kunjo,Mustang,Western,0.0,0.001,0.8882554161915621,0.36800000000000005,0.651872399445215,0.010245901639344263,0.009410000000000002,Lowest
F-MAH-74-038,Maunali,Baitadi,Far-Western,0.0,0.003,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
W-LUM-47-033,Juthapauwa,Palpa,Western,0.0,0.004,0.4732041049030787,0.266,0.32871012482662965,0.01434426229508197,0.01432,Lowest
C-JAN-17-042,HansapurKathpula,Dhanusa,Central,0.011000000000000001,0.005000000000000001,0.41163055872291904,0.77,0.6407766990291262,0.06762295081967214,0.06718,Medium-Low
C-NAR-32-034,Gedahiguthi,Rautahat,Central,0.016,0.005000000000000001,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.07581967213114754,0.07636,Medium-Low
C-BAG-23-020,Fulpingkot,Sindhupalchok,Central,0.07600000000000001,0.004,0.6476624857468642,0.657,0.7059639389736476,0.12090163934426229,0.12007000000000001,Medium-High
C-JAN-20-029,KusesworDumja,Sindhuli,Central,0.20800000000000002,0.005000000000000001,0.4583808437856329,0.655,0.5894590846047156,0.17418032786885246,0.17501,High
C-BAG-30-050,Tripureswor,Dhading,Central,0.133,0.003,0.6442417331813,0.515,0.6061026352288488,0.13319672131147542,0.13363,Medium-High
W-LUM-47-012,Chappani,Palpa,Western,0.0,0.002,0.4732041049030787,0.266,0.32871012482662965,0.01434426229508197,0.0146,Lowest
M-BHE-59-001,Agragaun,Surkhet,Mid-Western,0.0,0.003,0.5233751425313569,0.269,0.36199722607489604,0.006147540983606557,0.00605,Lowest
M-BHE-57-007,Belbhar,Banke,Mid-Western,0.0,0.005000000000000001,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.0,0.0,Lowest
C-JAN-18-018,Dhamaura,Mahottari,Central,0.018,0.015,0.3603192702394527,0.862,0.6740638002773925,0.11475409836065575,0.11409000000000001,Medium-High
M-RAP-52-034,NayaGaun,Pyuthan,Mid-Western,0.0,0.004,0.5940706955530217,0.532,0.5866851595006933,0.010245901639344263,0.01026,Lowest
W-GAN-36-023,Gaikhur,Gorkha,Western,0.143,0.005000000000000001,0.6009122006841505,0.521,0.5839112343966713,0.15368852459016394,0.1544,Medium-High
W-DHA-42-016,Tukuche,Mustang,Western,0.0,0.001,0.8882554161915621,0.36800000000000005,0.651872399445215,0.010245901639344263,0.01101,Lowest
W-DHA-44-048,Shivalaya,Parbat,Western,0.001,0.013000000000000001,0.6362599771949828,0.248,0.41608876560332864,0.030737704918032786,0.03147,Low
E-KOS-08-016,Okhare,Terhathum,Eastern,0.0,0.004,0.3888255416191562,0.504,0.44244105409153944,0.012295081967213115,0.011300000000000001,Lowest
F-SET-70-013,DipayalSilgadhiN.P.,Doti,Far-Western,0.0,0.024,0.8665906499429874,0.8260000000000001,0.9570041608876559,0.0,0.0,Lowest
W-LUM-48-022,Gairami,Nawalparasi,Western,0.004,0.006,0.5062713797035348,0.351,0.40776699029126207,0.04713114754098361,0.04632,Low
W-DHA-45-016,Burtiwang,Baglung,Western,0.0,0.009,0.8129988597491449,0.476,0.680998613037448,0.02459016393442623,0.023870000000000002,Lowest
C-NAR-34-074,Sreesiya(Nau.Ta.Ja),Parsa,Central,0.010000000000000002,0.003,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.05327868852459017,0.05392,Low
E-SAG-15-115,Trikola,Saptari,Eastern,0.001,0.005000000000000001,0.0,0.667,0.319001386962552,0.02868852459016394,0.02934,Low
C-NAR-34-041,Lahawarthakari,Parsa,Central,0.008,0.004,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.05532786885245902,0.05480000000000001,Low
E-SAG-12-022,Ketuke,Okhaldhunga,Eastern,0.001,0.003,0.5758266818700113,0.5830000000000001,0.610263522884882,0.022540983606557378,0.02304,Lowest
E-KOS-10-062,Yaku,Bhojpur,Eastern,0.0,0.003,0.39908779931584953,0.505,0.44937586685159503,0.012295081967213115,0.013320000000000002,Lowest
M-RAP-55-037,Pipalneta,Salyan,Mid-Western,0.0,0.002,0.5940706955530217,0.735,0.7267683772538142,0.00819672131147541,0.0082,Lowest
C-BAG-23-040,Kunchok,Sindhupalchok,Central,0.118,0.004,0.6476624857468642,0.657,0.7059639389736476,0.13934426229508198,0.14041,Medium-High
M-RAP-53-004,Budagaun,Rolpa,Mid-Western,0.0,0.006,0.6921322690992018,0.674,0.7447988904299584,0.012295081967213115,0.012720000000000002,Lowest
E-SAG-15-083,Mauwaha,Saptari,Eastern,0.003,0.005000000000000001,0.0,0.667,0.319001386962552,0.036885245901639344,0.036820000000000006,Low
E-MEC-03-017,Jirmale,Ilam,Eastern,0.0,0.005000000000000001,0.1459521094640821,0.319,0.1664355062413314,0.0,0.0,Lowest
E-SAG-15-075,Mahadeva,Saptari,Eastern,0.002,0.006,0.0,0.667,0.319001386962552,0.03278688524590164,0.03219,Low
W-LUM-50-061,Ramnagar,Kapilbastu,Western,0.001,0.006,0.6465222348916762,0.664,0.710124826629681,0.02868852459016394,0.02956,Low
W-GAN-36-011,Borlang,Gorkha,Western,0.24,0.005000000000000001,0.6009122006841505,0.521,0.5839112343966713,0.18442622950819673,0.18406,High
F-SET-69-052,Nandegada,Achham,Far-Western,0.0,0.004,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
C-BAG-23-039,Kubhinde,Sindhupalchok,Central,0.10800000000000001,0.003,0.6476624857468642,0.657,0.7059639389736476,0.125,0.12465,Medium-High
C-BAG-28-057,Taruka,Nuwakot,Central,0.17700000000000002,0.005000000000000001,0.540478905359179,0.585,0.5908460471567267,0.1680327868852459,0.16893000000000002,Medium-High
M-BHE-59-031,Lekhfarsa,Surkhet,Mid-Western,0.0,0.006,0.5233751425313569,0.269,0.36199722607489604,0.010245901639344263,0.00957,Lowest
C-JAN-20-048,Solpathana,Sindhuli,Central,0.002,0.002,0.4583808437856329,0.655,0.5894590846047156,0.026639344262295084,0.025779999999999997,Low
F-SET-69-051,Nada,Achham,Far-Western,0.0,0.003,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
E-SAG-13-073,Temma,Khotang,Eastern,0.0,0.004,0.43671607753705816,0.396,0.3966712898751734,0.01639344262295082,0.015470000000000001,Lowest
W-GAN-36-025,Ghairung,Gorkha,Western,0.23700000000000002,0.004,0.6009122006841505,0.521,0.5839112343966713,0.17008196721311475,0.16966000000000003,Medium-High
C-NAR-32-035,Hadiryapaltuwa,Rautahat,Central,0.022000000000000002,0.004,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.0819672131147541,0.08238000000000001,Medium-Low
E-SAG-13-007,Baksila,Khotang,Eastern,0.0,0.003,0.43671607753705816,0.396,0.3966712898751734,0.01639344262295082,0.015420000000000001,Lowest
M-KAR-66-012,Lali,Humla,Mid-Western,0.0,0.002,0.43671607753705816,1.0,0.8155339805825242,0.004098360655737705,0.0046,Lowest
C-NAR-32-067,Pataura,Rautahat,Central,0.013000000000000001,0.008,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.08401639344262295,0.08448,Medium-Low
C-NAR-35-029,Parbatipur,Chitawan,Central,0.063,0.007000000000000001,0.4800456100342075,0.253,0.32454923717059636,0.1127049180327869,0.11279,Medium-High
F-MAH-74-029,Kotila,Baitadi,Far-Western,0.0,0.004,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
W-LUM-48-056,RamgramN. P.,Nawalparasi,Western,0.005000000000000001,0.027000000000000003,0.5062713797035348,0.351,0.40776699029126207,0.07991803278688525,0.07979000000000001,Medium-Low
C-BAG-23-024,Gloche,Sindhupalchok,Central,0.05600000000000001,0.004,0.6476624857468642,0.657,0.7059639389736476,0.10655737704918034,0.10652,Medium-Low
E-KOS-06-022,Gautampur,Sunsari,Eastern,0.001,0.004,0.44127708095781076,0.606,0.5450762829403606,0.02868852459016394,0.028749999999999998,Low
W-GAN-38-007,Bhanu,Tanahu,Western,0.094,0.014000000000000002,0.5997719498289624,0.404,0.5020804438280166,0.17827868852459017,0.17907,High
E-KOS-08-003,Basantapur,Terhathum,Eastern,0.0,0.005000000000000001,0.3888255416191562,0.504,0.44244105409153944,0.012295081967213115,0.01304,Lowest
C-JAN-17-022,Bisarbhora,Dhanusa,Central,0.008,0.005000000000000001,0.41163055872291904,0.77,0.6407766990291262,0.06147540983606557,0.06082,Medium-Low
E-KOS-05-010,Belbari,Morang,Eastern,0.001,0.025,0.44811858608893956,0.877,0.7364771151178917,0.0430327868852459,0.04382,Low
W-LUM-46-061,Neta,Gulmi,Western,0.0,0.003,0.6351197263397947,0.333,0.47434119278779474,0.012295081967213115,0.012750000000000001,Lowest
C-NAR-32-038,IharbariJyutahi,Rautahat,Central,0.012,0.007000000000000001,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.0778688524590164,0.07878,Medium-Low
E-SAG-14-006,Bashaha,Udayapur,Eastern,0.001,0.010000000000000002,0.15849486887115166,0.404,0.23300970873786403,0.034836065573770496,0.03415000000000001,Low
C-BAG-23-067,Talramarang,Sindhupalchok,Central,0.08700000000000001,0.003,0.6476624857468642,0.657,0.7059639389736476,0.11680327868852458,0.11767000000000001,Medium-High
E-SAG-16-035,FulkahaKati,Siraha,Eastern,0.004,0.011000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.06147540983606557,0.060570000000000006,Medium-Low
W-GAN-38-033,Manpang,Tanahu,Western,0.009,0.007000000000000001,0.5997719498289624,0.404,0.5020804438280166,0.06557377049180328,0.06477000000000001,Medium-Low
E-KOS-05-039,Mahadewa,Morang,Eastern,0.0,0.005000000000000001,0.44811858608893956,0.877,0.7364771151178917,0.02459016393442623,0.024560000000000002,Low
W-LUM-47-010,BodhaPokharathok,Palpa,Western,0.0,0.003,0.4732041049030787,0.266,0.32871012482662965,0.01434426229508197,0.01484,Lowest
C-BAG-23-069,Tauthali,Sindhupalchok,Central,0.07900000000000001,0.003,0.6476624857468642,0.657,0.7059639389736476,0.10860655737704919,0.10922000000000001,Medium-High
W-DHA-45-024,Duhilamati,Baglung,Western,0.0,0.004,0.8129988597491449,0.476,0.680998613037448,0.020491803278688527,0.02044,Lowest
W-LUM-51-028,Maidan,Arghakhanchi,Western,0.0,0.004,0.5644241733181301,0.332,0.4299583911234396,0.0,0.0,Lowest
M-KAR-62-008,Khadang,Dolpa,Mid-Western,0.0,0.002,0.42075256556442425,0.8570000000000001,0.7059639389736476,0.010245901639344263,0.010190000000000001,Lowest
M-KAR-62-014,Pahada,Dolpa,Mid-Western,0.0,0.002,0.42075256556442425,0.8570000000000001,0.7059639389736476,0.006147540983606557,0.00698,Lowest
C-NAR-32-053,Laxmipur(Do),Rautahat,Central,0.021,0.007000000000000001,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.09426229508196722,0.0947,Medium-Low
C-BAG-25-008,Chandanpur,Lalitpur,Central,0.269,0.001,0.8244013683010263,0.082,0.41470180305131765,0.10450819672131148,0.10553,Medium-Low
W-GAN-39-015,Chilaunebas,Syangja,Western,0.0,0.003,0.45952109464082097,0.488,0.47434119278779474,0.018442622950819672,0.017730000000000003,Lowest
E-SAG-13-068,Saunechaur,Khotang,Eastern,0.0,0.002,0.43671607753705816,0.396,0.3966712898751734,0.012295081967213115,0.01153,Lowest
E-SAG-15-114,Tilathi,Saptari,Eastern,0.002,0.004,0.0,0.667,0.319001386962552,0.026639344262295084,0.027550000000000005,Low
C-JAN-20-051,Tandi,Sindhuli,Central,0.007000000000000001,0.009,0.4583808437856329,0.655,0.5894590846047156,0.06967213114754099,0.06886,Medium-Low
M-KAR-62-011,Majhfal,Dolpa,Mid-Western,0.0,0.003,0.42075256556442425,0.8570000000000001,0.7059639389736476,0.00819672131147541,0.00858,Lowest
C-BAG-30-020,Kalleri,Dhading,Central,0.24900000000000003,0.009,0.6442417331813,0.515,0.6061026352288488,0.22745901639344265,0.22689,High
E-SAG-16-024,ChandraAyodhyapur,Siraha,Eastern,0.005000000000000001,0.007000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.05737704918032788,0.05654000000000001,Low
C-NAR-33-099,Umarjan,Bara,Central,0.016,0.006,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.07991803278688525,0.07897,Medium-Low
F-SET-68-031,Mashdev,Bajhang,Far-Western,0.0,0.003,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
C-JAN-17-081,Raghunathpur,Dhanusa,Central,0.011000000000000001,0.013000000000000001,0.41163055872291904,0.77,0.6407766990291262,0.09426229508196722,0.09353,Medium-Low
W-LUM-51-035,Pokharathok,Arghakhanchi,Western,0.0,0.004,0.5644241733181301,0.332,0.4299583911234396,0.0,0.0,Lowest
W-DHA-45-008,Bhakunde,Baglung,Western,0.0,0.004,0.8129988597491449,0.476,0.680998613037448,0.01639344262295082,0.01649,Lowest
M-BHE-57-021,Kathkuiya,Banke,Mid-Western,0.0,0.006,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.020491803278688527,0.019680000000000003,Lowest
